ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Skew;OppositeHandTrigger;anonymous;Participant;3940;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;7.3271;7.0580;20037a75-04a2-485b-b9b3-1bd918487feb;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 13:11:38.3641;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Skew;OppositeHandTrigger;anonymous;Participant;17287;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;8.4577;15.4874;20037a75-04a2-485b-b9b3-1bd918487feb;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 13:13:31.3319;Controllers;10;OpenXR
Right;None;7.3271;7.0580;Post;Skew;OppositeHandTrigger;anonymous;Participant;17287;8.4294;SignedEndpointError;cm;1.1504;Post minus baseline horizontal endpoint error;8.4577;15.4874;20037a75-04a2-485b-b9b3-1bd918487feb;8.4294;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-20 13:13:31.3334;Controllers;10;OpenXR
