ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Translation;OppositeHandTrigger;anonymous;Participant;1534;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;5.4720;-21.0555;29ebf3a7-4bf8-481f-9592-8f6b15569e0c;NULL;10;Embodied;5;Translation;OpenLoop;6;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-22 10:36:43.6669;Hands;10;OpenXR
Right;None;NULL;NULL;Post;Translation;OppositeHandTrigger;anonymous;Participant;5464;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;9.0411;-34.6714;29ebf3a7-4bf8-481f-9592-8f6b15569e0c;NULL;10;Embodied;5;Translation;OpenLoop;6;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-22 10:37:54.8057;Hands;10;OpenXR
Right;None;5.4720;-21.0555;Post;Translation;OppositeHandTrigger;anonymous;Participant;5464;13.6159;SignedEndpointError;cm;2.4883;Post minus baseline horizontal endpoint error;9.0411;-34.6714;29ebf3a7-4bf8-481f-9592-8f6b15569e0c;-13.6159;10;Embodied;5;Translation;OpenLoop;6;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-22 10:37:54.8082;Hands;10;OpenXR
