ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;OppositeHandTrigger;anonymous;Participant;5278;NULL;BisectionError;cm;NULL;Mean signed line bisection error;4.3096;15.0490;91a82621-78ab-43cf-b0fe-baec65b685de;NULL;3;Controller;2;Rotation;LineBisection;8;OpenLoopFirst;BlockMetric;LineBisection;2026-05-21 10:06:09.3224;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Rotation;OppositeHandTrigger;anonymous;Participant;18432;NULL;BisectionError;cm;NULL;Mean signed line bisection error;4.7738;1.4259;91a82621-78ab-43cf-b0fe-baec65b685de;NULL;3;Controller;2;Rotation;LineBisection;8;OpenLoopFirst;BlockMetric;LineBisection;2026-05-21 10:07:59.9925;Controllers;10;OpenXR
Right;None;4.3096;15.0490;Post;Rotation;OppositeHandTrigger;anonymous;Participant;18432;13.6231;BisectionError;cm;3.1611;Post minus baseline bisection error;4.7738;1.4259;91a82621-78ab-43cf-b0fe-baec65b685de;-13.6231;3;Controller;2;Rotation;LineBisection;8;OpenLoopFirst;Aftereffect;LineBisection;2026-05-21 10:07:59.9941;Controllers;10;OpenXR
