ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Skew;OppositeHandTrigger;anonymous;Participant;4451;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;7.4130;2.5493;e51a9208-22aa-4fec-9984-0f83068a21fd;NULL;7;Controller;4;Skew;OpenLoop;2;OpenLoopFirst;BlockMetric;OpenLoop;2026-05-21 13:49:16.0447;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Skew;OppositeHandTrigger;anonymous;Participant;21357;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;4.2895;17.4462;e51a9208-22aa-4fec-9984-0f83068a21fd;NULL;7;Controller;4;Skew;OpenLoop;2;OpenLoopFirst;BlockMetric;OpenLoop;2026-05-21 13:51:39.0230;Controllers;10;OpenXR
Right;None;7.4130;2.5493;Post;Skew;OppositeHandTrigger;anonymous;Participant;21357;14.8969;SignedEndpointError;cm;2.0096;Post minus baseline horizontal endpoint error;4.2895;17.4462;e51a9208-22aa-4fec-9984-0f83068a21fd;14.8969;7;Controller;4;Skew;OpenLoop;2;OpenLoopFirst;Aftereffect;OpenLoop;2026-05-21 13:51:39.0251;Controllers;10;OpenXR
