ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;OppositeHandTrigger;anonymous;Participant;5819;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;7.7303;-16.5963;869ed84a-f267-4daa-869b-ca8235287d0f;NULL;8;Embodied;4;Rotation;OpenLoop;2;OpenLoopFirst;BlockMetric;OpenLoop;2026-05-21 14:23:20.0794;Hands;10;OpenXR
Right;None;NULL;NULL;Post;Rotation;OppositeHandTrigger;anonymous;Participant;21350;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;8.8909;-18.4542;869ed84a-f267-4daa-869b-ca8235287d0f;NULL;8;Embodied;4;Rotation;OpenLoop;2;OpenLoopFirst;BlockMetric;OpenLoop;2026-05-21 14:25:31.0850;Hands;10;OpenXR
Right;None;7.7303;-16.5963;Post;Rotation;OppositeHandTrigger;anonymous;Participant;21350;1.8578;SignedEndpointError;cm;0.2403;Post minus baseline horizontal endpoint error;8.8909;-18.4542;869ed84a-f267-4daa-869b-ca8235287d0f;-1.8578;8;Embodied;4;Rotation;OpenLoop;2;OpenLoopFirst;Aftereffect;OpenLoop;2026-05-21 14:25:31.0876;Hands;10;OpenXR
