ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;OppositeHandTrigger;anonymous;Participant;1966;NULL;BisectionError;cm;NULL;Mean signed line bisection error;5.1928;-8.3562;f0abb883-1f96-494f-bbca-be9f94c3bc6a;NULL;1;Controller;1;Rotation;LineBisection;3;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:03:47.0794;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Rotation;OppositeHandTrigger;anonymous;Participant;8374;NULL;BisectionError;cm;NULL;Mean signed line bisection error;9.4047;-14.6230;f0abb883-1f96-494f-bbca-be9f94c3bc6a;NULL;1;Controller;1;Rotation;LineBisection;3;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:04:40.9818;Controllers;10;OpenXR
Right;None;5.1928;-8.3562;Post;Rotation;OppositeHandTrigger;anonymous;Participant;8374;6.2668;BisectionError;cm;1.2068;Post minus baseline bisection error;9.4047;-14.6230;f0abb883-1f96-494f-bbca-be9f94c3bc6a;-6.2668;1;Controller;1;Rotation;LineBisection;3;LineBisectionFirst;Aftereffect;LineBisection;2026-05-20 11:04:40.9834;Controllers;10;OpenXR
