ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;None;OppositeHandTrigger;anonymous;Participant;6346;NULL;BisectionError;cm;NULL;Mean signed line bisection error;6.2453;-20.5401;6e703edb-f26b-48f6-bbee-3142779cd36e;NULL;2;Embodied;1;None;LineBisection;1;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:22:25.9601;Hands;10;OpenXR
Right;None;NULL;NULL;Post;None;OppositeHandTrigger;anonymous;Participant;18885;NULL;BisectionError;cm;NULL;Mean signed line bisection error;3.6191;-12.1039;6e703edb-f26b-48f6-bbee-3142779cd36e;NULL;2;Embodied;1;None;LineBisection;1;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:24:11.4649;Hands;10;OpenXR
Right;None;6.2453;-20.5401;Post;None;OppositeHandTrigger;anonymous;Participant;18885;8.4362;BisectionError;cm;1.3508;Post minus baseline bisection error;3.6191;-12.1039;6e703edb-f26b-48f6-bbee-3142779cd36e;8.4362;2;Embodied;1;None;LineBisection;1;LineBisectionFirst;Aftereffect;LineBisection;2026-05-20 11:24:11.4664;Hands;10;OpenXR
