ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;OppositeHandTrigger;anonymous;Participant;2810;NULL;BisectionError;cm;NULL;Mean signed line bisection error;6.3110;-22.5867;9b05f120-77ea-4044-a0b3-37a2de5077ff;NULL;1;Controller;1;Rotation;LineBisection;3;LineBisectionFirst;BlockMetric;LineBisection;2026-05-19 13:39:30.3404;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Rotation;OppositeHandTrigger;anonymous;Participant;12687;NULL;BisectionError;cm;NULL;Mean signed line bisection error;5.8417;-24.7681;9b05f120-77ea-4044-a0b3-37a2de5077ff;NULL;1;Controller;1;Rotation;LineBisection;3;LineBisectionFirst;BlockMetric;LineBisection;2026-05-19 13:40:55.8751;Controllers;10;OpenXR
Right;None;6.3110;-22.5867;Post;Rotation;OppositeHandTrigger;anonymous;Participant;12687;2.1814;BisectionError;cm;0.3457;Post minus baseline bisection error;5.8417;-24.7681;9b05f120-77ea-4044-a0b3-37a2de5077ff;-2.1814;1;Controller;1;Rotation;LineBisection;3;LineBisectionFirst;Aftereffect;LineBisection;2026-05-19 13:40:55.8766;Controllers;10;OpenXR
