ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Skew;OppositeHandTrigger;anonymous;Participant;3577;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;4.0146;-9.6734;fad792d1-8c7c-4cbc-af14-c83a39252a4e;NULL;2;Embodied;1;Skew;OpenLoop;8;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:37:42.9054;Hands;10;OpenXR
Right;None;NULL;NULL;Post;Skew;OppositeHandTrigger;anonymous;Participant;12186;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;3.6120;-7.4428;fad792d1-8c7c-4cbc-af14-c83a39252a4e;NULL;2;Embodied;1;Skew;OpenLoop;8;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:38:55.3693;Hands;10;OpenXR
Right;None;4.0146;-9.6734;Post;Skew;OppositeHandTrigger;anonymous;Participant;12186;2.2306;SignedEndpointError;cm;0.5556;Post minus baseline horizontal endpoint error;3.6120;-7.4428;fad792d1-8c7c-4cbc-af14-c83a39252a4e;2.2306;2;Embodied;1;Skew;OpenLoop;8;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-20 11:38:55.3708;Hands;10;OpenXR
