ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Translation;OppositeHandTrigger;anonymous;Participant;2760;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;6.3403;-14.4894;f4b67ea6-36ef-45e7-9cde-fb4b464b7a30;NULL;2;Embodied;1;Translation;OpenLoop;7;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:35:39.7066;Hands;10;OpenXR
Right;None;NULL;NULL;Post;Translation;OppositeHandTrigger;anonymous;Participant;11143;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;5.5197;-10.1537;f4b67ea6-36ef-45e7-9cde-fb4b464b7a30;NULL;2;Embodied;1;Translation;OpenLoop;7;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:36:50.2278;Hands;10;OpenXR
Right;None;6.3403;-14.4894;Post;Translation;OppositeHandTrigger;anonymous;Participant;11143;4.3356;SignedEndpointError;cm;0.6838;Post minus baseline horizontal endpoint error;5.5197;-10.1537;f4b67ea6-36ef-45e7-9cde-fb4b464b7a30;4.3356;2;Embodied;1;Translation;OpenLoop;7;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-20 11:36:50.2293;Hands;10;OpenXR
