ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;OppositeHandTrigger;anonymous;Participant;3187;NULL;BisectionError;cm;NULL;Mean signed line bisection error;4.1736;-7.1847;7be360d4-e33f-4750-90c0-1b69c3d2f377;NULL;2;Embodied;1;Rotation;LineBisection;4;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:29:46.4996;Hands;10;OpenXR
Right;None;NULL;NULL;Post;Rotation;OppositeHandTrigger;anonymous;Participant;11935;NULL;BisectionError;cm;NULL;Mean signed line bisection error;5.4057;-7.4911;7be360d4-e33f-4750-90c0-1b69c3d2f377;NULL;2;Embodied;1;Rotation;LineBisection;4;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:31:00.2217;Hands;10;OpenXR
Right;None;4.1736;-7.1847;Post;Rotation;OppositeHandTrigger;anonymous;Participant;11935;0.3064;BisectionError;cm;0.0734;Post minus baseline bisection error;5.4057;-7.4911;7be360d4-e33f-4750-90c0-1b69c3d2f377;-0.3064;2;Embodied;1;Rotation;LineBisection;4;LineBisectionFirst;Aftereffect;LineBisection;2026-05-20 11:31:00.2238;Hands;10;OpenXR
