ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Skew;OppositeHandTrigger;anonymous;Participant;1562;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;7.6594;-14.0449;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:10:22.9405;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Skew;OppositeHandTrigger;anonymous;Participant;7937;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;10.3162;-23.5846;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:11:16.6998;Controllers;10;OpenXR
Right;None;7.6594;-14.0449;Post;Skew;OppositeHandTrigger;anonymous;Participant;7937;9.5397;SignedEndpointError;cm;1.2455;Post minus baseline horizontal endpoint error;10.3162;-23.5846;b4d18558-ef15-4f22-ad7f-160bb257c796;-9.5397;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-20 11:11:16.7023;Controllers;10;OpenXR
