ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;None;OppositeHandTrigger;anonymous;Participant;3739;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;5.4536;-7.2753;d8f24dae-13ce-4349-be3c-585266a7c9d7;NULL;2;Embodied;1;None;OpenLoop;5;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:31:48.4260;Hands;10;OpenXR
Right;None;NULL;NULL;Post;None;OppositeHandTrigger;anonymous;Participant;12190;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;6.2947;-7.6655;d8f24dae-13ce-4349-be3c-585266a7c9d7;NULL;2;Embodied;1;None;OpenLoop;5;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:32:59.5320;Hands;10;OpenXR
Right;None;5.4536;-7.2753;Post;None;OppositeHandTrigger;anonymous;Participant;12190;0.3902;SignedEndpointError;cm;0.0716;Post minus baseline horizontal endpoint error;6.2947;-7.6655;d8f24dae-13ce-4349-be3c-585266a7c9d7;-0.3902;2;Embodied;1;None;OpenLoop;5;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-20 11:32:59.5325;Hands;10;OpenXR
