ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Skew;OppositeHandTrigger;anonymous;Participant;3066;NULL;BisectionError;cm;NULL;Mean signed line bisection error;3.5081;-5.2148;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:27:36.4522;Hands;10;OpenXR
Right;None;NULL;NULL;Post;Skew;OppositeHandTrigger;anonymous;Participant;12767;NULL;BisectionError;cm;NULL;Mean signed line bisection error;4.7638;-9.8931;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;BlockMetric;LineBisection;2026-05-20 11:28:58.0293;Hands;10;OpenXR
Right;None;3.5081;-5.2148;Post;Skew;OppositeHandTrigger;anonymous;Participant;12767;4.6783;BisectionError;cm;1.3336;Post minus baseline bisection error;4.7638;-9.8931;dcad944c-da6f-4a0f-8c99-87f658059281;-4.6783;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;Aftereffect;LineBisection;2026-05-20 11:28:58.0308;Hands;10;OpenXR
