ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;ExperimentMode;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;OppositeHandTrigger;anonymous;Participant;1563;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;8.2964;-7.1250;29c479e5-b18c-419e-8177-ca78c4c65aab;NULL;1;Controller;1;Rotation;OpenLoop;6;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:07:56.2625;Controllers;10;OpenXR
Right;None;NULL;NULL;Post;Rotation;OppositeHandTrigger;anonymous;Participant;6924;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;9.8184;-6.2424;29c479e5-b18c-419e-8177-ca78c4c65aab;NULL;1;Controller;1;Rotation;OpenLoop;6;LineBisectionFirst;BlockMetric;OpenLoop;2026-05-20 11:08:41.4092;Controllers;10;OpenXR
Right;None;8.2964;-7.1250;Post;Rotation;OppositeHandTrigger;anonymous;Participant;6924;0.8826;SignedEndpointError;cm;0.1064;Post minus baseline horizontal endpoint error;9.8184;-6.2424;29c479e5-b18c-419e-8177-ca78c4c65aab;0.8826;1;Controller;1;Rotation;OpenLoop;6;LineBisectionFirst;Aftereffect;OpenLoop;2026-05-20 11:08:41.4112;Controllers;10;OpenXR
